ID_arbre,GlobalID,Shape__Are,Shape__Len,GlobalID_2,Shape__A_1,Shape__L_1,OBJECTID_2,GlobalID_1,Shape__A_2,Shape__L_2,GlobalID_3,Shape__A_3,Shape__L_3,Parcelle,Emplacemen,Localisati,Code_espè,Nom_scient,Nom_commun,Nom_comm_1,Genre_1,Famille_1,Indigène_,Old_Classe,Old_Groupe,New_Class_,New_Group_,Privé_ou_,Placette_t,Placette_1,Placette_2,Propriéta,Hauteur_20,Hauteur_21,DHP_2019,DHP_2020,Diamètre_,Hauteur_Co,Ratio_Cour,Volume_Cim,Commentair,Code_posta,Code_pos_1,Code_pos_2,Placette_3,id,Site.Code
"40",{9b901a48-346c-4d85-8cf3-e7097a2ec4d6},35.64453125000,29.96511067000,4167495a-1bde-4d,35.64000000000,29.97000000000,"1347",{9b901a48-346c-4d85-8cf3-e7097a2ec4d6},35.64453125000,29.96511067000,4167495a-1bde-4d2e-9da0-68dcda518912,35.64453125000,29.96511067000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,37599993",,"234",,,,,,,,,,Public,,S2009
"42",{04b1a0fb-8e6e-4b91-bf0b-895baf52b6f6},33.59765625000,28.54011017000,d931d241-4c81-4b,33.60000000000,28.54000000000,"1348",{04b1a0fb-8e6e-4b91-bf0b-895baf52b6f6},33.59765625000,28.54011017000,d931d241-4c81-4b88-8463-30732df46ed8,33.59765625000,28.54011017000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"6,92500019",,"230",,,,,,,,,,Public,,S2009
"44",{3f1d88e3-5dec-485b-969a-fcdaba0bea24},30.03125000000,28.53551021000,7b5ecf81-bc2f-4e,30.03000000000,28.54000000000,"1349",{3f1d88e3-5dec-485b-969a-fcdaba0bea24},30.03125000000,28.53551021000,7b5ecf81-bc2f-4ee2-9c01-a29d24107a98,30.03125000000,28.53551021000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,32800007",,"217",,,,,,,,,,Public,,S2009
"45",{cae7648a-50c1-495a-9e30-c8e17f1dcacb},31.55468750000,28.53571036000,be5e7e74-f340-45,31.55000000000,28.54000000000,"1350",{cae7648a-50c1-495a-9e30-c8e17f1dcacb},31.55468750000,28.53571036000,be5e7e74-f340-451b-9f0d-5f616033c710,31.55468750000,28.53571036000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,18900013",,"0",,,,,,,,,,Public,,S2009
"48",{c9b6937f-5562-4315-a39b-d92c98c48621},24.43750000000,22.83190814000,e60e9272-6176-4a,24.44000000000,22.83000000000,"1351",{c9b6937f-5562-4315-a39b-d92c98c48621},24.43750000000,22.83190814000,e60e9272-6176-4a08-87f5-8a31f4bb83ba,24.43750000000,22.83190814000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,38500023",,"181",,,,,,,,,,Public,,S2009
"49",{f3db6144-ee2a-429a-9a7c-4e94d9aeea19},21.90625000000,24.26170868000,3cec2b37-e940-4d,21.91000000000,24.26000000000,"1352",{f3db6144-ee2a-429a-9a7c-4e94d9aeea19},21.90625000000,24.26170868000,3cec2b37-e940-4d15-8ce6-edb6a2a2f6b4,21.90625000000,24.26170868000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,45200014",,"191",,,,,,,,,,Public,,S2009
"51",{1064d677-bb48-423a-b39d-23381f557a02},23.42578125000,22.82740824000,0e8a8038-df64-4e,23.43000000000,22.83000000000,"1353",{1064d677-bb48-423a-b39d-23381f557a02},23.42578125000,22.82740824000,0e8a8038-df64-4ed7-ac10-e33b6b76684c,23.42578125000,22.82740824000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,56099987",,"200",,,,,,,,,,Public,,S2009
"52",{3461a7f7-0004-4f66-a9ec-3870b9d64141},32.83203125000,29.43477086000,ed291d4a-a2b3-4f,32.83000000000,29.43000000000,"1354",{3461a7f7-0004-4f66-a9ec-3870b9d64141},32.83203125000,29.43477086000,ed291d4a-a2b3-4fc2-895f-c88c87dfb8f1,32.83203125000,29.43477086000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,30799961","11","204","225","6,55","9","81,82","23,41",,,,,Public,,S2009
"53",{a8c0acbb-51b1-43f8-8223-90b61d643d5b},25.94921875000,25.68130955000,f3102249-db83-41,25.95000000000,25.68000000000,"1355",{a8c0acbb-51b1-43f8-8223-90b61d643d5b},25.94921875000,25.68130955000,f3102249-db83-413d-a89f-48abc36cec1c,25.94921875000,25.68130955000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,74700022","11","225","230","7,55","9","81,82","31,11",,,,,Public,,S2009
"54",{7bdccba6-0446-4821-a6e6-bea4c4cff2d6},33.59765625000,27.11550984000,a1383dfa-5837-4f,33.60000000000,27.12000000000,"1356",{7bdccba6-0446-4821-a6e6-bea4c4cff2d6},33.59765625000,27.11550984000,a1383dfa-5837-4fcd-8bba-e7cf886d26ce,33.59765625000,27.11550984000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,0539999","10","20","200","5,45","8,5","85","18,94",,,,,Public,,S2009
"55",{01974529-7f6b-4040-b70b-01a362b4988e},20.86328125000,26.13701995000,b3de21cf-2849-4b,20.86000000000,26.14000000000,"1357",{01974529-7f6b-4040-b70b-01a362b4988e},20.86328125000,26.13701995000,b3de21cf-2849-4b3c-8e7a-64087f923a39,20.86328125000,26.13701995000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,"9","179","180","7,13","7,5","83,33","31,73",,,,,Public,,S2009
"56",{5c0bf987-4111-42bf-a188-f30dae545afb},18.58593750000,20.20708310000,fd60433f-c235-4e,18.59000000000,20.21000000000,"1358",{5c0bf987-4111-42bf-a188-f30dae545afb},18.58593750000,20.20708310000,fd60433f-c235-4e76-87ba-30ad17fd8c24,18.58593750000,20.20708310000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,07600021","9","219","220","6,53","7,5","83,33","23,66",,,,,Public,,S2009
"57",{6d4597e4-a76e-4f13-ac97-c7419b59fee1},34.11328125000,28.54011034000,b2139492-d342-4b,34.11000000000,28.54000000000,"1359",{6d4597e4-a76e-4f13-ac97-c7419b59fee1},34.11328125000,28.54011034000,b2139492-d342-4bf5-8090-2cae35656c44,34.11328125000,28.54011034000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"8,38899994","9","227","234","6,23","7","77,78","22,6",,,,,Public,,S2009
"58",{32255dbe-ebfb-4268-93a6-3cb6d9595a1a},26.97265625000,25.68600926000,f6256357-0672-48,26.97000000000,25.69000000000,"1360",{32255dbe-ebfb-4268-93a6-3cb6d9595a1a},26.97265625000,25.68600926000,f6256357-0672-4867-97a2-0c08951d376a,26.97265625000,25.68600926000,N,"3",,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"7,79899979","7,5","0","220","6","6","80","19,21",,,,,Public,,S2009
N55,{ab676185-29ff-4617-85ce-9efad52b9f1b},10.29296875000,14.67099990000,7604ea6f-fbf0-42,10.29000000000,14.67000000000,"1461",{ab676185-29ff-4617-85ce-9efad52b9f1b},10.29296875000,14.67099990000,7604ea6f-fbf0-4219-ba44-75cee8d56628,10.29296875000,14.67099990000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"109",,,,,,,,,,Public,,S2009
N56,{44d93925-d9df-4c1c-952e-1a8fd98223b2},7.68750000000,12.87613381000,269a6890-4535-43,7.69000000000,12.88000000000,"1462",{44d93925-d9df-4c1c-952e-1a8fd98223b2},7.68750000000,12.87613381000,269a6890-4535-4364-8133-768f0b40e2af,7.68750000000,12.87613381000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"116",,,,,,,,,,Public,,S2009
N57,{f9fa980e-6a5f-4410-ab6d-1a3b8e2e217c},14.46093750000,17.49233750000,c59c6290-03c9-4a,14.46000000000,17.49000000000,"1463",{f9fa980e-6a5f-4410-ab6d-1a3b8e2e217c},14.46093750000,17.49233750000,c59c6290-03c9-4ab5-aa6b-51ea431503b7,14.46093750000,17.49233750000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,"3,5","96","100","4,48","1,75","50","2,5",,,,,Public,,S2009
N58,{81f535d0-d732-4cad-a0ca-7defd3e2a6b4},9.94140625000,14.38062520000,453c93ae-4346-48,9.94000000000,14.38000000000,"1464",{81f535d0-d732-4cad-a0ca-7defd3e2a6b4},9.94140625000,14.38062520000,453c93ae-4346-487b-b8c9-57ee0ebd5960,9.94140625000,14.38062520000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"81",,,,,,,,,,Public,,S2009
N59,{defd8418-ea47-4549-812e-e3d5f0afa987},7.21093750000,12.30854405000,f9665a6b-db2c-41,7.21000000000,12.31000000000,"1465",{defd8418-ea47-4549-812e-e3d5f0afa987},7.21093750000,12.30854405000,f9665a6b-db2c-415c-b905-808226c2989b,7.21093750000,12.30854405000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"91",,,,,,,,,,Public,,S2009
N60,{f8f8c825-802b-439b-b0ba-0fc8c2fcb5af},2.89062500000,7.88801072000,01239650-eb28-4c,2.89000000000,7.89000000000,"1466",{f8f8c825-802b-439b-b0ba-0fc8c2fcb5af},2.89062500000,7.88801072000,01239650-eb28-4cdb-b5e5-c1d6a3fd1328,2.89062500000,7.88801072000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"114",,,,,,,,,,Public,,S2009
N61,{faf043fe-507f-4e8c-9276-e6d146960cef},4.12109375000,9.37631899000,cefafe99-70aa-4e,4.12000000000,9.38000000000,"1467",{faf043fe-507f-4e8c-9276-e6d146960cef},4.12109375000,9.37631899000,cefafe99-70aa-4ee9-bb13-ebd444ec02b2,4.12109375000,9.37631899000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"82",,,,,,,,,,Public,,S2009
N62,{3e894dcc-f36f-4b1a-9a91-47b11fee3c1d},4.61328125000,10.21651923000,716e56fe-a4c1-43,4.61000000000,10.22000000000,"1468",{3e894dcc-f36f-4b1a-9a91-47b11fee3c1d},4.61328125000,10.21651923000,716e56fe-a4c1-43e2-a739-4c995d1148d5,4.61328125000,10.21651923000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"108",,,,,,,,,,Public,,S2009
N63,{8cf4cbcd-577c-429f-bfb1-364714fa844f},7.62890625000,13.17226784000,047023b5-baec-46,7.63000000000,13.17000000000,"1469",{8cf4cbcd-577c-429f-bfb1-364714fa844f},7.62890625000,13.17226784000,047023b5-baec-46e2-952b-fcaa982dff84,7.62890625000,13.17226784000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"96",,,,,,,,,,Public,,S2009
N64,{e6b567e3-74cf-4e43-802f-5cde75719e48},3.34765625000,8.39466788000,91eee60d-b34c-4c,3.35000000000,8.39000000000,"1470",{e6b567e3-74cf-4e43-802f-5cde75719e48},3.34765625000,8.39466788000,91eee60d-b34c-4c67-9024-1fc6eb5d4408,3.34765625000,8.39466788000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"95",,,,,,,,,,Public,,S2009
N65,{3ca764ee-dc96-481c-a17b-89c7964ed4a5},4.30468750000,9.51971266000,59aa70b8-7ed4-4d,4.30000000000,9.52000000000,"1471",{3ca764ee-dc96-481c-a17b-89c7964ed4a5},4.30468750000,9.51971266000,59aa70b8-7ed4-4d1f-97a8-8cd46f3003d2,4.30468750000,9.51971266000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"98",,,,,,,,,,Public,,S2009
N66,{fbc7e57e-2df4-462c-abaa-bb7dcf557856},2.75390625000,8.37044696000,91b24ee1-decd-4b,2.75000000000,8.37000000000,"1472",{fbc7e57e-2df4-462c-abaa-bb7dcf557856},2.75390625000,8.37044696000,91b24ee1-decd-4baf-a771-5826bee957a2,2.75390625000,8.37044696000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"86",,,,,,,,,,Public,,S2009
N67,{50b2598d-9146-46ee-985a-33c33611999a},4.98437500000,10.31536388000,3db9755d-a1eb-44,4.98000000000,10.32000000000,"1473",{50b2598d-9146-46ee-985a-33c33611999a},4.98437500000,10.31536388000,3db9755d-a1eb-4427-9c01-be3dd8a245d0,4.98437500000,10.31536388000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"96",,,,,,,,,,Public,,S2009
N68,{4ce6df94-cb53-45e3-a093-ac8f9c37bdb5},3.98437500000,10.04242650000,8c9299dc-07da-42,3.98000000000,10.04000000000,"1474",{4ce6df94-cb53-45e3-a093-ac8f9c37bdb5},3.98437500000,10.04242650000,8c9299dc-07da-4270-9583-1e20b206d525,3.98437500000,10.04242650000,N,"2",,MAXX,Malus spp,Pommier spp,Crabapple spp,Malus,Rosaceae,NA,"3",3B,"2",2A,Public,"750",Rue,Public,Public,,,"107",,,,,,,,,,Public,,S2009
"470",{f186c79f-7c1b-4506-b377-e8308edd0cf7},17.10937500000,20.21546664000,9fe13c56-717c-40,17.11000000000,20.22000000000,"740",{f186c79f-7c1b-4506-b377-e8308edd0cf7},17.10937500000,20.21546664000,9fe13c56-717c-403c-850f-73e2a69b02fd,17.10937500000,20.21546664000,I,"2",19 m. à l'Ouest de SAINT-URBAIN,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"24,47299957",,"1515",,,,,,,H2X1Y4,H2X1Y,H2X1,Public,,S2010
"471",{8307f26e-0ebf-47c1-b5d8-78ac2e94da7e},4.17187500000,10.93845320000,af38c25f-dab4-44,4.17000000000,10.94000000000,"741",{8307f26e-0ebf-47c1-b5d8-78ac2e94da7e},4.17187500000,10.93845320000,af38c25f-dab4-4426-8415-3b975a0e7163,4.17187500000,10.93845320000,I,"2",25 m. à l'Ouest de SAINT-URBAIN,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,,,"114",,,,,,,H2X1Y4,H2X1Y,H2X1,Public,,S2010
"474",{2069336b-74ce-4188-afd5-e76e79b892cd},24.43750000000,21.40790766000,ef2b77ea-f699-46,24.44000000000,21.41000000000,"744",{2069336b-74ce-4188-afd5-e76e79b892cd},24.43750000000,21.40790766000,ef2b77ea-f699-4632-96ee-bc60503df217,24.43750000000,21.40790766000,I,"2",31 m. à l'Ouest de SAINT-URBAIN,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"6,37400007",,"200",,,,,,,H2X1Y4,H2X1Y,H2X1,Public,,S2010
"478",{abc87322-0af4-42cd-8d8a-44981beaad44},11.19531250000,19.98290715000,bb249cca-2fa2-4d,11.20000000000,19.98000000000,"747",{abc87322-0af4-42cd-8d8a-44981beaad44},11.19531250000,19.98290715000,bb249cca-2fa2-4d1e-be4a-23710e96ea95,11.19531250000,19.98290715000,I,"2",37 m. à l'Ouest de SAINT-URBAIN,ULPU,Ulmus pumila,Orme de sibérie,Siberian elm,Ulmus,Ulmaceae,Exotique,"3",3B,"2",2B,Public,"750",Rue,Public,Public,"9,07600021",,"207",,,,,,,H2X1Y4,H2X1Y,H2X1,Public,,S2010
"480",{ce78b2e7-0cc2-4cc2-90c4-679a2ceb5d21},16.30078125000,18.55380655000,b4712067-3980-41,16.30000000000,18.55000000000,"748",{ce78b2e7-0cc2-4cc2-90c4-679a2ceb5d21},16.30078125000,18.55380655000,b4712067-3980-4110-a5eb-58624ac6c445,16.30078125000,18.55380655000,I,"2",43 m. à l'Ouest de SAINT-URBAIN,ULPU,Ulmus pumila,Orme de sibérie,Siberian elm,Ulmus,Ulmaceae,Exotique,"3",3B,"2",2B,Public,"750",Rue,Public,Public,"4,79500008",,"147",,,,,,,H2X3P6,H2X3P,H2X3,Public,,S2010
"490",{b043491e-3190-4f59-aafe-94443a97ef8f},30.53906250000,27.11120976000,ac614a64-21ac-44,30.54000000000,27.11000000000,"758",{b043491e-3190-4f59-aafe-94443a97ef8f},30.53906250000,27.11120976000,ac614a64-21ac-4430-8a7e-33b9c9150d6a,30.53906250000,27.11120976000,I,"2",49 m. à l'Ouest de SAINT-URBAIN,ULDA,Ulmus davidiana var. japonica,Orme japonais du prospecteur,Japanese elm,Ulmus,Ulmaceae,Exotique,"2",2C,"6",6B,Public,"750",Rue,Public,Public,"6,13500023",,"194",,,,,,,H2X3P6,H2X3P,H2X3,Public,,S2010
"821",{cd2aff78-5a0f-4037-aef7-9f1564d12b43},6.10546875000,11.41590396000,5d2b4f75-d79f-49,6.11000000000,11.42000000000,"1388",{cd2aff78-5a0f-4037-aef7-9f1564d12b43},6.10546875000,11.41590396000,5d2b4f75-d79f-49a2-807e-fec7efef1598,6.10546875000,11.41590396000,N,"2",1er emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"4,59499979",,"130",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"822",{e46d3a02-5b3b-42bb-9495-bc7cac5d2a9e},13.24218750000,15.69460507000,5d00605a-1433-47,13.24000000000,15.69000000000,"1389",{e46d3a02-5b3b-42bb-9495-bc7cac5d2a9e},13.24218750000,15.69460507000,5d00605a-1433-47d4-b67a-0f2c263d3d17,13.24218750000,15.69460507000,N,"2",2e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"5,8119998",,"128",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"823",{137e2cd1-4909-4215-9bbe-119dbc65f251},13.20312500000,16.60307029000,b08e452d-79fc-43,13.20000000000,16.60000000000,"1390",{137e2cd1-4909-4215-9bbe-119dbc65f251},13.20312500000,16.60307029000,b08e452d-79fc-4350-a334-4439e7345c23,13.20312500000,16.60307028000,N,"2",4e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"122",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"824",{0a6f2bd3-2744-4397-b0f7-9f149863676f},15.35937500000,18.91518105000,5e4e999a-e492-43,15.36000000000,18.92000000000,"1391",{0a6f2bd3-2744-4397-b0f7-9f149863676f},15.35937500000,18.91518105000,5e4e999a-e492-4331-a911-9e203d346091,15.35937500000,18.91518105000,N,"2",5e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"127",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"825",{b52d8b2f-8263-45c2-9647-65c7f7a75881},12.73046875000,15.69950516000,ae4875f6-b913-41,12.73000000000,15.70000000000,"1392",{b52d8b2f-8263-45c2-9647-65c7f7a75881},12.73046875000,15.69950516000,ae4875f6-b913-410a-a157-702cf56d9e04,12.73046875000,15.69950516000,N,"2",6e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,27400017",,"142",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"826",{3dafa09b-6cc1-4068-84fd-7b103223f68f},14.25000000000,15.69920507000,a01a2123-27ae-42,14.25000000000,15.70000000000,"1393",{3dafa09b-6cc1-4068-84fd-7b103223f68f},14.25000000000,15.69920507000,a01a2123-27ae-4272-92b7-86589375a882,14.25000000000,15.69920507000,N,"2",7e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,81899977",,"122",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"827",{5326707d-b474-4eb2-acec-4c98537cf196},9.66796875000,14.26980489000,91209deb-b446-4c,9.67000000000,14.27000000000,"1394",{5326707d-b474-4eb2-acec-4c98537cf196},9.66796875000,14.26980489000,91209deb-b446-4c7f-ac51-1b9c8ee72f4b,9.66796875000,14.26980489000,N,"2",8e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,48999977",,"125",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"828",{4ffa6d0e-0b03-4d66-bc30-b00ca9455dab},9.32812500000,14.73988120000,9d123ab1-6ff1-44,9.33000000000,14.74000000000,"1395",{4ffa6d0e-0b03-4d66-bc30-b00ca9455dab},9.32812500000,14.73988120000,9d123ab1-6ff1-4442-9648-0cae35769b96,9.32812500000,14.73988120000,N,"2",13e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"130",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"829",{feb447ac-d83a-437a-9d9e-e8892c2da99e},11.70703125000,17.11900589000,598c88b8-4fe2-41,11.71000000000,17.12000000000,"1396",{feb447ac-d83a-437a-9d9e-e8892c2da99e},11.70703125000,17.11900589000,598c88b8-4fe2-413a-b50d-c73827a1e199,11.70703125000,17.11900589000,N,"2",14e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,09700012",,"135",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"830",{41fb7fc8-ff21-475a-906a-d795bfee2123},10.69921875000,15.69940523000,645cdd71-a420-48,10.70000000000,15.70000000000,"1397",{41fb7fc8-ff21-475a-906a-d795bfee2123},10.69921875000,15.69940523000,645cdd71-a420-483a-8eb5-1eaaa4eb8365,10.69921875000,15.69940523000,N,"2",15e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,35900021",,"121",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"831",{890367be-d317-4624-ab2f-e8d045674049},15.78125000000,17.12390564000,f4661208-bd07-46,15.78000000000,17.12000000000,"1398",{890367be-d317-4624-ab2f-e8d045674049},15.78125000000,17.12390564000,f4661208-bd07-4682-8a6c-7f003b4c0626,15.78125000000,17.12390564000,N,"2",16e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,57499981",,"132",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"832",{0d031aa2-9817-4d74-acf3-32ba27d2caca},12.22265625000,14.26550464000,7bdf288e-fbea-47,12.22000000000,14.27000000000,"1399",{0d031aa2-9817-4d74-acf3-32ba27d2caca},12.22265625000,14.26550464000,7bdf288e-fbea-4760-91cf-f88b5e9b34db,12.22265625000,14.26550464000,N,"2",3e emplacement devant le 150,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"5,79199982",,"118",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"833",{f7d1e4b0-4a88-4a21-ba00-45cfcc90a4f5},5.66015625000,11.32001829000,aa812b79-d68d-4c,5.66000000000,11.32000000000,"1400",{f7d1e4b0-4a88-4a21-ba00-45cfcc90a4f5},5.66015625000,11.32001829000,aa812b79-d68d-4cc4-b532-4139a0000749,5.66015625000,11.32001829000,N,"2",1er emplacement devant le 170,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,,,"116",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
"834",{6a28d8db-08a4-437f-aab4-649b5a64669e},10.17968750000,17.11910597000,1c6e3ddd-d675-4e,10.18000000000,17.12000000000,"1401",{6a28d8db-08a4-437f-aab4-649b5a64669e},10.17968750000,17.11910597000,1c6e3ddd-d675-4e36-b879-6d510883a42c,10.17968750000,17.11910597000,N,"2",3e emplacement devant le 170,ULxFR,Ulmus x frontier,Orme frontier,Frontier elm,Ulmus,Ulmaceae,Exotique,"2",2C,"2",2B,Public,"750",Rue,Public,Public,"6,80200005",,"126",,,,,,,H2X3Y2,H2X3Y,H2X3,Public,,S2011
