"","fid","ObjectId","GlobalID","Date_relev","Classification","GS.Type","Sample.Site","No_civique","Site.Code","DBH","Species.Code","Species_Common","Species.Latin","Genus","Latitude","Longitude","Area_Site"
"2352","N/A","N/A","c10b6f7f-47e5-42e0-86af-2d494c363779","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",15,"ACNE","Manitoba_Maple","Acer negundo","Acer",NA,NA,"N/A"
"2353","N/A","N/A","544447c6-febf-4eaf-bd39-825756f1a66a","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",17,"ACPA","Japanese_Maple","Acer palmatum","Acer",NA,NA,"N/A"
"2354","N/A","N/A","0e690711-0e8c-4d63-8a56-588d7ed36316","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",30,"ACPL","Norway_Maple","Acer platanoides","Acer",NA,NA,"N/A"
"2355","N/A","N/A","b96d32ae-015b-4998-bba1-d377839a19f9","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",4,"ACPL","Norway_Maple","Acer platanoides","Acer",NA,NA,"N/A"
"2356","N/A","N/A","c4366c9a-2f52-440d-8098-2f13963ae1b2","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",42,"ACPL","Norway_Maple","Acer platanoides","Acer",NA,NA,"N/A"
"2357","N/A","N/A","b5a0c6b6-7073-45c0-ac24-86816cc936ce","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",53,"ACSA","Silver_Maple","Acer saccharinum ","Acer",NA,NA,"N/A"
"2358","N/A","N/A","978b3743-3403-41a5-8473-0855de279274","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",32,"FRPE","Red_Ash","Fraxinus pennsylvanica","Fraxinus",NA,NA,"N/A"
"2359","N/A","N/A","9e1854c6-0091-476a-8a3d-b22ec623eccb","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",41,"FRPE","Red_Ash","Fraxinus pennsylvanica","Fraxinus",NA,NA,"N/A"
"2360","N/A","N/A","d5e512d3-b5b1-4ef8-9e54-e5bd20c2e1da","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",50,"FRPE","Red_Ash","Fraxinus pennsylvanica","Fraxinus",NA,NA,"N/A"
"2361","N/A","N/A","2719dce7-8629-4138-9e94-456830dd5ac1","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",6,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",NA,NA,"N/A"
"2362","N/A","N/A","27534201-c3cd-4641-92b4-3e62e345a207","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",75,"GLTR","Honeylocust","Gleditsia triacanthos","Gleditsia",NA,NA,"N/A"
"2363","N/A","N/A","34a038ef-791e-45a0-9e0d-54182c5f2dde","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",20,"MA","Malus_X","Malus_X","Malus",NA,NA,"N/A"
"2364","N/A","N/A","4d1ce6ac-8af6-472c-9000-eee873f26edb","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",25,"MA","Malus_X","Malus_X","Malus",NA,NA,"N/A"
"2365","N/A","N/A","88ae1b8e-f34e-4d7b-a113-22c0d32fa67b","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",19,"MA","Malus_X","Malus_X","Malus",NA,NA,"N/A"
"2366","N/A","N/A","e19bb9e4-ce8e-46c8-acb4-cfd7424f5287","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",23,"MA","Malus_X","Malus_X","Malus",NA,NA,"N/A"
"2367","N/A","N/A","0a4902bf-731e-4412-b256-ee657af351e4","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",13,"PIGL","White_Spruce","Picea glauca","Picea",NA,NA,"N/A"
"2368","N/A","N/A","874d026d-2c57-4ea8-b4b1-525b2aaaa653","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",17,"PIGL","White_Spruce","Picea glauca","Picea",NA,NA,"N/A"
"2369","N/A","N/A","901f06ac-aab9-4976-87ca-1cac533f7dd2","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",27,"PIGL","White_Spruce","Picea glauca","Picea",NA,NA,"N/A"
"2370","N/A","N/A","c0819dc1-1877-425c-9ab7-3a8839617dc9","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",52,"PIGL","White_Spruce","Picea glauca","Picea",NA,NA,"N/A"
"2371","N/A","N/A","c0efd276-d3ea-47d0-92eb-f231d34255b9","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",16,"PIGL","White_Spruce","Picea glauca","Picea",NA,NA,"N/A"
"2372","N/A","N/A","35287afe-d4dd-4329-a0cc-0d713f34fb6c","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",36,"PIPU","Blue_Spruce","Picea pungens","Picea",NA,NA,"N/A"
"2373","N/A","N/A","4c207a89-1531-40f0-aa76-8ba640ea73d7","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",36,"PIPU","Blue_Spruce","Picea pungens","Picea",NA,NA,"N/A"
"2374","N/A","N/A","05d363da-d9a5-447b-8383-a6c51313180f","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",19,"PNRE","Red_Pine","Pinus resinosa","Pinus",NA,NA,"N/A"
"2375","N/A","N/A","e5457ff2-bb6b-4a90-829d-3741a5883341","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",21,"PNRE","Red_Pine","Pinus resinosa","Pinus",NA,NA,"N/A"
"2376","N/A","N/A","be0af737-db9f-42ee-a79f-cebf01e361b9","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",28,"PNSY","Scots_pine","Pinus sylvestris","Pinus",NA,NA,"N/A"
"2377","N/A","N/A","5b1681f2-61a5-4d81-bf10-9c630e8ca3c3","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",90,"PODE","Eastern_cottonwood","Populus deltoides","Populus",NA,NA,"N/A"
"2378","N/A","N/A","1cafb430-1968-4c90-9cb1-84149330be76","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",20,"PR","Cherry_Tree","Prunus x","Prunus",NA,NA,"N/A"
"2379","N/A","N/A","f2879b6d-fa14-4cd2-ac24-c2030289b334","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",35,"ULAM","American_Elm","Ulmus americana","Ulmus",NA,NA,"N/A"
"2380","N/A","N/A","10880288-bc67-4739-8ccf-d593b9699235","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",3,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2381","N/A","N/A","10f0c964-3de0-4956-803e-11944c12f3df","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",15,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2382","N/A","N/A","217c499a-ed48-4e4d-9f42-f066585ba44c","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",8,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2383","N/A","N/A","2688cffb-5c78-46c4-a3f2-b524acea168b","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",5,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2384","N/A","N/A","3ba12dd8-8b6e-484b-88ca-00cd1048ced6","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",5,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2385","N/A","N/A","556e4dc4-0f77-4ea5-ae47-f7d1647ba5b6","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",7,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2386","N/A","N/A","5db5effa-73aa-4ca4-a246-cf3b5773a488","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",3,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2387","N/A","N/A","60342bdc-80d2-4df5-96a6-01e8b78b251b","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",12,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2388","N/A","N/A","b84732de-d62e-433a-8299-be18663b2db1","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",13,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2389","N/A","N/A","d8e387a5-5aad-4dbb-84d7-19612e49c2c0","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",11,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2390","N/A","N/A","ef55931a-9083-4a20-95e5-c3aee1c5f9ee","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",30,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2391","N/A","N/A","f6d0fc1e-6eb8-46fc-954c-1cade36caa5a","2021-09-15T21:08:24.407Z","Private","Institutional","Concordia_Grey_NUNs","N/A","I6",6,"ULPU","Siberian_Elm","Ulmus pumila","Ulmus",NA,NA,"N/A"
"2392","N/A","N/A","b73b1b32-a595-44c0-9753-73bca6260b5f","2021-07-21T14:06:57.010Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",10.8,"TICO","Littleleaf_European_Linden","Tilia cordata","Tilia",45.491483,-73.587559,"N/A"
"2393","N/A","N/A","dad70cd9-e4ac-4cc6-a4b1-4602901ff75c","2021-07-21T14:11:13.935Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",9.1,"MASY","CrabMalus X","Malus sylvestris","Malus",45.491421,-73.587779,"N/A"
"2394","N/A","N/A","0f8b699d-3b32-4262-b01e-9048036c8a58","2021-07-21T14:12:33.410Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",4.5,"PNST","Eastern_White_Pine","Pinus strobus","Pinus",45.491476,-73.588151,"N/A"
"2395","N/A","N/A","a7a6536f-a0d7-4cdb-9bfa-f00cca374b19","2021-07-21T14:14:47.760Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",61.8,"AEHI","Horsechestnut","Aesculus hippocastanum","Aesculus",45.491395,-73.587691,"N/A"
"2396","N/A","N/A","85be0450-20d4-495a-a180-fde3667f7bf2","2021-07-21T14:15:51.324Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",42.4,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491429,-73.588013,"N/A"
"2397","N/A","N/A","f1d14f48-628e-4ae3-a3d3-33e2eecc0dcd","2021-07-21T14:17:41.016Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",41.2,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.491403,-73.587832,"N/A"
"2398","N/A","N/A","a7e897bf-e34d-40a0-a6cd-4670038de41f","2021-07-21T14:18:47.822Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",45.7,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491271,-73.587595,"N/A"
"2399","N/A","N/A","e25d8e04-e1b5-4e7e-a520-8c3b3cf03fba","2021-07-21T14:20:08.824Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",87,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491326,-73.587879,"N/A"
"2400","N/A","N/A","b85e823d-3104-4d1f-8bbe-eaf839463ee9","2021-07-21T14:22:04.274Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",16.6,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491357,-73.587944,"N/A"
"2401","N/A","N/A","c844dd32-e422-427a-87d2-8a544309731e","2021-07-21T14:23:29.663Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",14,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491332,-73.587627,"N/A"
"2402","N/A","N/A","a520e393-1b3a-48a0-b21d-3635b41f9266","2021-07-21T14:24:18.949Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",17.8,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491241,-73.587849,"N/A"
"2403","N/A","N/A","1812fe2b-efd3-43c9-bfe1-6acbeda3aa36","2021-07-21T14:25:25.646Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",18.3,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491391,-73.587951,"N/A"
"2404","N/A","N/A","2b334996-4085-473a-beee-0779013deb68","2021-07-21T14:26:42.436Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",56.4,"TICO","Littleleaf_European_Linden","Tilia cordata","Tilia",45.491179,-73.587606,"N/A"
"2405","N/A","N/A","ac3d90d3-028c-4ca2-ac02-70f6d2c31daf","2021-07-21T14:28:41.263Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",50.5,"ACPL","Norway_Maple","Acer platanoides","Acer",45.491374,-73.587647,"N/A"
"2406","N/A","N/A","f7869ee0-4ac3-4e44-81f2-55adcb741892","2021-07-21T14:29:45.543Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",62.9,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490982,-73.588329,"N/A"
"2407","N/A","N/A","32bf0f6e-c93f-4afc-8b38-117f9c33d301","2021-07-21T14:30:53.311Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",55.9,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490967,-73.587102,"N/A"
"2408","N/A","N/A","10929702-cec7-48b0-b38b-34544b16873a","2021-07-21T14:31:59.106Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",44.9,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490957,-73.587083,"N/A"
"2409","N/A","N/A","cbf2acd7-1bf8-491d-ad5e-306d4af5df27","2021-07-21T14:33:26.313Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",25.5,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490953,-73.587152,"N/A"
"2410","N/A","N/A","2c546c54-9e54-47e6-91ba-b9be0b4a8397","2021-07-21T14:34:27.602Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",28.5,"ACPL","Norway_Maple","Acer platanoides","Acer",45.4908,-73.587067,"N/A"
"2411","N/A","N/A","93f1b9a0-474d-49e8-9df4-509e77e357cc","2021-07-21T14:36:22.008Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",22.1,"ACGI","Amur_Maple","Acer ginnala","Acer",45.490852,-73.586838,"N/A"
"2412","N/A","N/A","06f164a2-ac06-40e2-9d27-e4e7310b5197","2021-07-21T14:38:21.535Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",45.1,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490906,-73.586818,"N/A"
"2413","N/A","N/A","cdf365c3-9d80-48e0-9874-150bed5ad988","2021-07-21T14:39:43.229Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",65.9,"ACPL","Norway_Maple","Acer platanoides","Acer",45.490884,-73.586874,"N/A"
"2414","N/A","N/A","cfe3ce98-73f6-464e-a9b1-497aed4546cb","2021-07-21T14:40:42.148Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",60.8,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.490783,-73.586765,"N/A"
"2415","N/A","N/A","18761da0-dccb-436b-af91-aca6c36e1ce5","2021-07-21T14:42:01.298Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",52.9,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.490987,-73.586669,"N/A"
"2416","N/A","N/A","a522f30d-aa61-41a2-a6fc-d570f58981e7","2021-07-21T14:43:28.884Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",43,"ACPL","Norway_Maple","Acer platanoides","Acer",45.491142,-73.586459,"N/A"
"2417","N/A","N/A","84a44d16-c6fd-4679-8d44-b8af901b9bfa","2021-07-21T14:44:46.582Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",44.1,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.491255,-73.586406,"N/A"
"2418","N/A","N/A","44e5f239-beae-4ffc-8062-1b772057220a","2021-07-21T14:46:25.368Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",69.3,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491202,-73.586652,"N/A"
"2419","N/A","N/A","fd778786-7801-4cdd-8377-57b2da91e08f","2021-07-21T14:48:45.268Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",68.5,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491223,-73.586348,"N/A"
"2420","N/A","N/A","eac79a55-0565-46f2-8273-26c1f36aad43","2021-07-21T14:50:07.105Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",81,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491215,-73.586456,"N/A"
"2421","N/A","N/A","d110efd3-8f5f-4dab-8b3d-ce46db6854d5","2021-07-21T14:51:52.852Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",73.4,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491354,-73.586082,"N/A"
"2422","N/A","N/A","e095f809-658f-4903-8c37-05ead6b0d2c3","2021-07-21T14:52:59.325Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",16.3,"TIAM","American_Basswood","Tilia americana ","Tilia",45.491255,-73.586032,"N/A"
"2423","N/A","N/A","48918354-5b67-4782-98c1-5ff6949c2fc0","2021-07-21T14:54:26.176Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",81.1,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.49126,-73.58662,"N/A"
"2424","N/A","N/A","7c280639-4692-4a4d-965f-aeaa0a356458","2021-07-21T14:56:08.462Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",3.1,"QURU","Northern_Red_Oak","Quercus rubra","Quercus",45.491332,-73.585995,"N/A"
"2425","N/A","N/A","f11441f1-6392-4a24-a884-bbbe8517c537","2021-07-21T15:01:08.229Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",13.2,"ACSC","Sugar_Maple","Acer saccharum ","Acer",45.491609,-73.586469,"N/A"
"2426","N/A","N/A","c56012dc-6358-4c07-9e8c-7e83e69a45a1","2021-07-21T15:02:56.355Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",48.7,"AEHI","Horsechestnut","Aesculus hippocastanum","Aesculus",45.491646,-73.586644,"N/A"
"2427","N/A","N/A","2f03a9ff-d13c-483a-80fe-c635f7509089","2021-07-21T15:06:50.321Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",35.1,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.491588,-73.586821,"N/A"
"2428","N/A","N/A","82d0c8e6-f20c-45c1-9922-f0f24e5745fe","2021-07-21T15:08:04.807Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",53.4,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.491608,-73.586771,"N/A"
"2429","N/A","N/A","755fe89d-d52f-46d8-a17f-fafa766fe28e","2021-07-21T15:10:33.732Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",32.2,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.491608,-73.586664,"N/A"
"2430","N/A","N/A","784c4562-cf71-48bf-94da-18d73bee2cca","2021-07-21T15:12:36.733Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",48.3,"SYVU","Common_lilac","Syringa vulgaris","Syringa",45.491571,-73.587153,"N/A"
"2431","N/A","N/A","e4ef80de-e7bd-4b1c-8367-812987aebf8a","2021-07-21T15:14:44.445Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",46.8,"ACPL","Norway_Maple","Acer platanoides","Acer",45.491754,-73.586845,"N/A"
"2432","N/A","N/A","e70198c5-718c-4b71-9a28-7974317cc185","2021-07-21T15:15:54.660Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",43.4,"FRPE","Red_Ash","Fraxinus pennsylvanica","Fraxinus",45.491636,-73.587201,"N/A"
"2433","N/A","N/A","2121cfd5-ec9d-4d27-b55c-1ff77bb51d53","2021-07-21T15:19:16.123Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",18.6,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491591,-73.586999,"N/A"
"2434","N/A","N/A","26b96ac0-ca76-4439-8bbc-277769489b01","2021-07-21T15:23:25.911Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",22.1,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491631,-73.587176,"N/A"
"2435","N/A","N/A","fd1aa95d-0eb1-4462-a87b-279910f4555f","2021-07-21T15:27:31.572Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",18.5,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491653,-73.587138,"N/A"
"2436","N/A","N/A","60f9bdb1-2c81-4af4-9515-80cc1602db0a","2021-07-21T15:29:58.505Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",18.1,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.491688,-73.587089,"N/A"
"2437","N/A","N/A","f503ac02-7d85-47a5-8891-6e50cc4cc6b7","2021-07-21T15:31:25.614Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",12.8,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.491732,-73.586982,"N/A"
"2438","N/A","N/A","66df4898-6840-427b-86dc-d9373ac07326","2021-07-21T15:33:34.476Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",48.4,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.491612,-73.586609,"N/A"
"2439","N/A","N/A","e1e2627e-e455-4e45-8c2f-fbe75933cdd9","2021-07-21T15:34:40.605Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",68.8,"AEHI","Horsechestnut","Aesculus hippocastanum","Aesculus",45.491531,-73.587403,"N/A"
"2440","N/A","N/A","6b344ca6-9822-423f-8718-46dc5302e18d","2021-07-21T15:36:00.169Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",5,"PNST","Eastern_White_Pine","Pinus strobus","Pinus",45.491596,-73.58709,"N/A"
"2441","N/A","N/A","46db6a02-76e9-4bcc-a04b-c1f008da455a","2021-07-21T15:32:29.927Z","Private","Institutional","Congregation_Notre_Dame","N/A","I2",9,"MASY","CrabMalus X","Malus sylvestris","Malus",45.491547,-73.587535,"N/A"
"2442","N/A","N/A","5d7977a6-0e30-4e9e-9686-e28240519246","2021-06-14T13:36:17.724Z","Private","Institutional","Dawson_College","N/A","I1",79.8,"ACPL","Norway_maple","Acer platanoides","Acer",45.489225,-73.588455,"N/A"
"2443","N/A","N/A","7c92f3bb-d5cd-460d-8c37-e1d39cc9bb7d","2021-06-14T13:53:08.184Z","Private","Institutional","Dawson_College","N/A","I1",5,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.489442,-73.588232,"N/A"
"2444","N/A","N/A","f97ce8c1-3c80-4ab6-9cda-fcbb3b8c16d7","2021-06-14T13:56:57.156Z","Private","Institutional","Dawson_College","N/A","I1",7.4,"FRPE","Red_Ash","Fraxinus pennsylvanica","Fraxinus",45.489389,-73.588482,"N/A"
"2445","N/A","N/A","bebef5f1-8ce6-400d-a1d9-7db5f707c9e7","2021-06-14T13:58:54.393Z","Private","Institutional","Dawson_College","N/A","I1",34.2,"ACSA","Silver_Maple","Acer saccharinum ","Acer",45.489313,-73.588446,"N/A"
"2446","N/A","N/A","3a4b8fda-de9b-4c31-afd3-04b44e258813","2021-06-14T14:01:12.160Z","Private","Institutional","Dawson_College","N/A","I1",16,"TACA","Canadian_yew","Taxus canadensis","Taxus",45.489409,-73.588135,"N/A"
"2447","N/A","N/A","580b5c61-c839-420e-ab90-b11e9c649917","2021-06-14T14:03:01.659Z","Private","Institutional","Dawson_College","N/A","I1",14.7,"TACA","Canadian_yew","Taxus canadensis","Taxus",45.489412,-73.587995,"N/A"
"2448","N/A","N/A","c8333ef5-8d07-4ce9-a79c-4fbec7e347a5","2021-06-14T14:05:08.630Z","Private","Institutional","Dawson_College","N/A","I1",13.4,"TACA","Canadian_yew","Taxus canadensis","Taxus",45.489541,-73.587985,"N/A"
"2449","N/A","N/A","2b35aee6-f3a5-4d07-97d3-340d55d0e5ed","2021-06-14T14:08:38.600Z","Private","Institutional","Dawson_College","N/A","I1",15.6,"TACA","Canadian_yew","Taxus canadensis","Taxus",45.489443,-73.58805,"N/A"
"2450","N/A","N/A","c9cf4c6d-7e8f-4f3f-853b-548051392da4","2021-06-14T14:10:00.970Z","Private","Institutional","Dawson_College","N/A","I1",13.8,"TACA","Canadian_yew","Taxus canadensis","Taxus",45.489466,-73.588099,"N/A"
"2451","N/A","N/A","31fe84c0-780c-4489-8220-085ee04c50d1","2021-06-14T14:17:09.032Z","Private","Institutional","Dawson_College","N/A","I1",99.7,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.489571,-73.588027,"N/A"
"2452","N/A","N/A","1d9d56fc-37c7-437a-844f-018d8e37c3b9","2021-06-14T14:20:01.022Z","Private","Institutional","Dawson_College","N/A","I1",119,"TICO","Littleleaf_European_linden","Tilia cordata","Tilia",45.489427,-73.588106,"N/A"
"2453","N/A","N/A","9f51631a-ef4a-4051-b12b-f899f4aebbc4","2021-06-14T14:24:58.604Z","Private","Institutional","Dawson_College","N/A","I1",14,"THOC","Eastern_White_Cedar","Thuja occidentalis","Thuja",45.489306,-73.58836,"N/A"
