fid,ObjectId,GlobalID,Date_relev,Classification,GS Type,Sample Site,No_civique,Site Code,DBH,Species Code,Species_Common,Species Latin,Genus,Latitude,Longitude,Area_Site
693,41997,1ba5eb17-d15b-4641-910e-cccb2a296c90,9/21/2015 12:00:00 AM,Public,Parc,HECTOR-TOE-BLAKE,N/A,P3,5,GIBI,Maidenhair Tree,Ginkgo biloba,Ginkgo,45.48936,-73.581084,2644.025357
694,41998,3ff88346-426f-4d34-856b-df1ca6ec30b9,9/21/2015 12:00:00 AM,Public,Parc,HECTOR-TOE-BLAKE,N/A,P3,5,GIBI,Maidenhair Tree,Ginkgo biloba,Ginkgo,45.48939,-73.581142,2644.025357
2169,43498,812b5706-7314-411f-89f6-6014b16010a7,1/27/2017 12:00:00 AM,Public,Parc,HECTOR-TOE-BLAKE,N/A,P3,20,GIBI,Maidenhair Tree,Ginkgo biloba,Ginkgo,45.489235,-73.580817,2644.025357
2259,43588,3e081cad-1565-4348-be1c-56afc6deeb4c,1/27/2017 12:00:00 AM,Public,Parc,HECTOR-TOE-BLAKE,N/A,P3,16,GIBI,Maidenhair Tree,Ginkgo biloba,Ginkgo,45.489275,-73.5809,2644.025357
2344,43673,62cdbd14-749b-41c9-a293-a005df74b6ea,1/27/2017 12:00:00 AM,Public,Parc,HECTOR-TOE-BLAKE,N/A,P3,20,GIBI,Maidenhair Tree,Ginkgo biloba,Ginkgo,45.489311,-73.580972,2644.025357
4638,196650,79eb5897-5a3d-48b2-a9bd-0b8b326e6efb,5/5/2016 12:00:00 AM,Public,Street,Avenue Seymour,1190,S89,5,GIBIAG,Autumn Gold Maidenhair Tree,Ginkgo biloba 'Autumn Gold',Ginkgo,45.490158,-73.580294,1074.597133
4641,196653,b969b15c-f43a-4c07-8d1a-2f2c350537c5,5/5/2016 12:00:00 AM,Public,Street,Avenue Seymour,1214,S89,5,GIBIAG,Autumn Gold Maidenhair Tree,Ginkgo biloba 'Autumn Gold',Ginkgo,45.490387,-73.580783,1074.597133
4643,196655,56495e23-9214-4379-b6f2-432c42911e58,5/5/2016 12:00:00 AM,Public,Street,Avenue Seymour,1226,S89,5,GIBIAG,Autumn Gold Maidenhair Tree,Ginkgo biloba 'Autumn Gold',Ginkgo,45.490454,-73.580916,1074.597133
7811,198648,51640504-b16b-4ad7-9f41-6922a6305c92,5/5/2016 12:00:00 AM,Public,Street,Chemin Saint-Sulpice,3028,S124,5,GIBIAG,Autumn Gold Maidenhair Tree,Ginkgo biloba 'Autumn Gold',Ginkgo,45.493155,-73.591173,1915.328249
7812,198649,c8960ddb-dcc6-4f23-9bd3-0878a7bd2f58,5/9/2016 12:00:00 AM,Public,Street,Chemin Saint-Sulpice,3054,S127,5,GIBIAG,Autumn Gold Maidenhair Tree,Ginkgo biloba 'Autumn Gold',Ginkgo,45.493837,-73.59039,1396.191902
7813,198650,3cc37532-ee99-4240-8226-477ae2d7fc83,5/5/2016 12:00:00 AM,Public,Street,Chemin Saint-Sulpice,3060,S127,5,GIBIAG,Autumn Gold Maidenhair Tree,Ginkgo biloba 'Autumn Gold',Ginkgo,45.493681,-73.59056,1396.191902
4316,195939,3d62786b-a982-4065-b911-406652d1db5f,2/9/2012 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S108,20,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.48888,-73.583949,363.2408025
4317,195940,e7a94e54-5913-4cc8-97d3-2692e8aa8c9e,2/9/2012 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S108,20,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.488948,-73.584036,363.2408025
4318,195941,a65ba4b0-77de-49de-9128-18058515d74f,2/9/2012 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S108,20,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489078,-73.584194,363.2408025
4319,195942,36bbcd09-740c-4a42-944a-4d5f0403e150,2/9/2012 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S108,20,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489141,-73.584276,363.2408025
4314,195937,a9ba32f2-695b-4dbf-88cc-d7ce9d621218,2/9/2012 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S109,20,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.488477,-73.583504,339.2359355
4315,195938,2048b5ce-fcdb-4fe1-8057-d96bef5770b7,2/9/2012 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S109,20,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.488554,-73.583574,339.2359355
2140,43469,26eaf24f-305c-4070-8843-aa4c3e557bed,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,38,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489379,-73.583294,8799.965514
2151,43480,8b257bdb-4f4a-46bf-9b82-bac030d534e2,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,45,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489396,-73.583404,8799.965514
2158,43487,58e2a4ce-fcd1-4bd7-940d-aa8675bbb058,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,43,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489439,-73.583303,8799.965514
2167,43496,5aa56adb-9787-400b-bfe1-81fea7d7f94a,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,39,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489435,-73.58321,8799.965514
2371,43700,7479f4bd-0eba-4ed6-8afc-2b9657743018,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,51,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.48915,-73.58399,8799.965514
3304,43807,c232b778-f638-429f-9e9f-8c7ec9b7139b,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,37,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489702,-73.583789,8799.965514
3312,43815,d362c905-5815-4ac3-a619-25f91832d5ce,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,40,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489701,-73.583715,8799.965514
3329,43832,c1d80af2-56ac-4d0a-b2eb-ddc85ed5bda1,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,45,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489735,-73.583514,8799.965514
3434,43937,6e206064-c062-4a4d-92ec-d0a31a9634bc,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,40,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489372,-73.58353,8799.965514
3435,43938,a34c6f7b-5144-44ae-9ae2-8a6a2b7e9929,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,38,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489363,-73.583667,8799.965514
3439,43942,402ac547-deee-4b81-9b9c-78a9f33d4433,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,36,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.488992,-73.583797,8799.965514
3441,43944,fbe5df23-df6e-4827-9847-6c1d26f9c3f2,12/5/2016 12:00:00 AM,Public,Parc,CABOT,N/A,P1,36,GLTR,Common Honey-Locust,Gleditsia triacanthos,Gleditsia,45.489351,-73.58395,8799.965514
7977,198814,034daeb5-7431-4a3b-bfd1-a5d3e28afee1,11/1/2016 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1845,S46,5,GLTRNA,Northern Acclaim Honey-Locust,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,45.49408,-73.581223,847.1518312
4295,195758,573fd003-7a92-438f-aca7-3afc77956aa5,11/23/2016 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S107,5,GLTRNA,Northern Acclaim Honey-Locust,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,45.489652,-73.58504,1421.784833
4296,195761,a058dc6d-aed9-425d-9035-8814db13a85b,11/23/2016 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S107,5,GLTRNA,Northern Acclaim Honey-Locust,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,45.489793,-73.585282,1421.784833
4299,195922,0e9e17c4-89df-43a4-bff8-548a33b20c81,11/23/2016 12:00:00 AM,Public,Street,Avenue Atwater,N/A,S107,5,GLTRNA,Northern Acclaim Honey-Locust,Gleditsia triacanthos 'Northern Acclaim',Gleditsia,45.489968,-73.585581,1421.784833
3428,43931,360e75ce-74ef-4950-8b30-685223ed7f52,9/12/2019 12:00:00 AM,Public,Parc,CABOT,N/A,P1,5,GLTRSH,Shademaster Honey-Locust,Gleditsia triacanthos 'Shademaster',Gleditsia,45.489624,-73.583414,8799.965514
4288,195732,210238ef-c71f-443b-9b7e-a2d9353f4b9f,4/20/2010 12:00:00 AM,Public,Street,Avenue Atwater,2111,S6,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491018,-73.587184,796.7362427
11100,201918,f61dc7c2-2f93-434d-9dd1-91e40d128348,10/23/2018 12:00:00 AM,Public,Street,Rue Lambert-Closse,2045,S11,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49113,-73.585178,702.947009
11102,201920,83e1d7c6-1244-4678-86de-21aa8aef5a89,1/12/2012 12:00:00 AM,Public,Street,Rue Lambert-Closse,2055,S11,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491238,-73.585368,702.947009
14193,205028,97efc229-736d-4939-91c5-96d1c1074b11,3/6/2012 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,2054,S18,15,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49335,-73.584559,1095.370533
15107,206323,81c2b1cc-6108-4a49-9ce7-e358575d0378,5/25/2011 12:00:00 AM,Public,Street,Rue du Fort,N/A,S26,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493306,-73.583835,425.1859865
13192,204416,b95d97a9-e386-40a5-a380-583e361369d1,5/5/2016 12:00:00 AM,Public,Street,Rue Saint-Marc,2125,S34,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493837,-73.582029,501.0228089
14184,205019,17ece18a-add2-4dde-9012-1f1744cf3d3c,3/6/2012 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1850,S36,18,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494931,-73.583037,938.9506061
15941,205578,a45b48b1-bcb0-4b6a-93d7-34aa5eaee0bf,3/6/2012 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1826,S36,13,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.495163,-73.582832,938.9506061
13677,204514,ec0539de-f161-497b-9643-6270f0b02dde,5/25/2015 12:00:00 AM,Public,Street,Rue Saint-Mathieu,2300,S37,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.495236,-73.581823,635.4691326
13679,204516,413b5248-6684-4425-a8f4-3f4f51595880,5/25/2015 12:00:00 AM,Public,Street,Rue Saint-Mathieu,2300,S37,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.495488,-73.582249,635.4691326
13671,204508,d02794e0-fdd8-4665-a3bb-64cb042b7519,6/3/2018 12:00:00 AM,Public,Street,Rue Saint-Mathieu,2030,S41,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49476,-73.581005,490.98962
13674,204511,11e2a524-6ea3-435f-a56b-6954469d71b9,6/3/2018 12:00:00 AM,Public,Street,Rue Saint-Mathieu,2140,S41,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494922,-73.581289,490.98962
15858,205495,8c229316-0fcf-476b-8f91-bd5db8d3869a,3/6/2012 12:00:00 AM,Public,Street,Rue Sherbrooke Ouest,1601,S44,8,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.496354,-73.582076,424.3021216
7978,198815,8f0edc9c-7d2e-4102-a48e-1d5e07a8109e,3/6/2012 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1857,S46,8,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493851,-73.58149,847.1518312
7980,198817,22e993ad-22f1-40c5-bb88-2bc6c288bd84,5/25/2011 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1857,S46,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493733,-73.581623,847.1518312
7970,198807,aaa3a48c-8ab9-438d-8a4f-543eea2b1a29,5/11/2015 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1625,S47,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.495413,-73.579673,1631.475042
7971,198808,8bc407d1-4441-4d11-9a8c-06af8fbda17f,6/16/2013 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1625,S47,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.495539,-73.579518,1631.475042
7972,198809,3c4505c7-1c52-4d5b-afc9-0bf8ba1f5c6c,6/16/2013 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1645,S47,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.495219,-73.579883,1631.475042
7975,198812,26fedd67-3dc2-4fc4-ab89-74dbf72ad6f9,6/16/2013 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1675,S47,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494809,-73.580367,1631.475042
7976,198813,9e63de05-4816-427e-8098-852cc2d6b4ea,6/16/2013 12:00:00 AM,Public,Street,Boulevard de Maisonneuve Ouest,1685,S47,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494751,-73.580434,1631.475042
14057,204892,86402252-43c1-497f-ad10-7bffc3c27e56,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1627,S51,6,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494676,-73.578378,624.9789351
14058,204893,ba09d55d-b940-49f7-aa11-b34dbb6c471a,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1631,S51,14,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494622,-73.578437,624.9789351
14065,204900,cb483626-57f0-4d76-8d9a-b4ba1003fe4a,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1675,S54,9,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494208,-73.57892,460.7016246
13581,204001,ea8a67c7-a735-40ad-a48e-535da560ef2e,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1841,S57,14,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493231,-73.580067,841.2518925
13582,204002,d5026161-476c-4359-99df-378b0b74da9e,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1863,S57,10,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.492979,-73.580368,841.2518925
13584,204004,a718b640-ad10-457f-b340-3abaeb18c446,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1863,S57,17,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493028,-73.580309,841.2518925
14066,204901,a55d2507-7963-4cb1-a137-58182f876259,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1801,S57,12,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493749,-73.579461,841.2518925
14070,204905,a04ca822-efb6-4a97-a8d2-b31f9d9ce507,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1831,S57,6,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493397,-73.579879,841.2518925
14071,204906,c7804ee6-4677-48c9-b05a-d935f04bb93b,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1839,S57,13,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493289,-73.580005,841.2518925
13086,204310,283959a1-3690-4243-baf2-3cf0d97a9ce0,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494041,-73.578867,1822.97323
13088,204312,0aca2871-ee80-4de5-a500-fe5316bfa66a,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493992,-73.578925,1822.97323
13091,204315,8dfd81d7-5a31-4177-93d5-54c9e9521ac6,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,9,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494199,-73.578683,1822.97323
13092,204316,68637b41-8f76-4e48-9ed2-25ec2c9686d7,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494145,-73.578744,1822.97323
13094,204318,3065e174-73e1-4497-bfae-e63a2245f473,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,11,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494613,-73.578191,1822.97323
13095,204319,382de34a-d72f-4a3f-a863-34a26cb5113c,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49451,-73.578315,1822.97323
13096,204320,07422aae-606d-4e40-8dd9-0360d0491cfe,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,6,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49446,-73.578376,1822.97323
13097,204321,c2139024-fd0d-4b8a-9ba6-60134c0aa429,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1608,S59,16,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.494564,-73.57825,1822.97323
13101,204325,f7cded20-1f1e-4680-a85f-285ec6a59780,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1822,S60,8,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49337,-73.579649,1237.624331
13103,204327,eb2fbaf1-9c37-4926-a522-0044dbf31018,3/5/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1834,S60,11,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493145,-73.579907,1237.624331
13106,204330,f714becc-2fae-41b9-835b-f72da7b887ef,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1858,S60,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.492988,-73.580094,1237.624331
6613,198222,24d9d56e-332e-4aee-bdb7-b5723f3c4d09,9/28/2015 12:00:00 AM,Public,Street,Boulevard René-Lévesque Ouest,N/A,S61,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.493144,-73.575876,1230.322686
13110,204334,1a0daff3-f482-4de7-be92-00e956841e18,4/20/2013 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1970,S81,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491952,-73.581314,794.9974337
13586,204006,aa0da0ec-ead6-4c5d-a7a0-2f17b500d07f,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1905,S82,6,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.492749,-73.580642,792.9908797
13588,204008,00cc2d66-6838-405d-ab3e-d23dc8851f6a,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1909,S82,18,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.492695,-73.580697,792.9908797
13593,204013,11dd3111-4358-4380-b6bc-e29c431cb03d,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1915,S82,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49265,-73.580758,792.9908797
13594,204014,e9cae381-2206-4117-bc3c-fa51b073394d,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1923,S82,6,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.492596,-73.58082,792.9908797
13599,204019,3e95923d-24da-4f1d-9d57-02d7875573ac,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1953,S82,13,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.492141,-73.58135,792.9908797
15112,206328,b4914999-31a7-4653-9984-fc63d380e673,9/16/2012 12:00:00 AM,Public,Street,Rue du Fort,1250,S87,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491166,-73.580455,1149.705464
13601,204021,78b6c66c-716c-47f6-b496-e91f515d8558,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2077,S99,6,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491335,-73.5823,878.1440621
13111,204335,499f6e5c-3a54-4dcf-b483-f797c6d391fe,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1990,S100,15,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49138,-73.581985,1134.24052
13112,204336,a997e999-889e-4136-8a7a-bf7168d59f23,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1990,S100,11,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491326,-73.582051,1134.24052
13113,204337,8d29efb4-f227-48e4-a4d8-12f94e226f71,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,1990,S100,16,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.491214,-73.582181,1134.24052
12823,204047,b50cd573-e933-42c4-a3f9-bbbe43e55284,7/1/2013 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,N/A,S103,17,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490778,-73.582958,797.6143272
13602,204022,8447fe69-9e3f-4a21-a0c1-ee22ddec0766,5/9/2014 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2165,S103,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490718,-73.583024,797.6143272
13606,204026,5aced0b8-cd3d-439d-8784-ee1985fe4108,5/9/2014 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2175,S103,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490493,-73.583285,797.6143272
13611,204031,5611d618-d2c8-460f-bf99-21ef2e543847,7/1/2013 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2209,S103,20,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490331,-73.583479,797.6143272
13118,204342,e9434949-cec7-47a5-8e2a-984c8a5c1f77,3/6/2012 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2170,S104,12,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490565,-73.582941,755.7947818
10581,201007,2bbaba56-63be-4dc0-b1ad-2837005db755,5/21/2021 12:00:00 AM,Public,Street,Rue Lambert-Closse,N/A,S105,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490542,-73.58415,815.4206559
10584,201010,f9c04ca0-955c-4e4c-912d-a131a4b1c98b,10/24/2018 12:00:00 AM,Public,Street,Rue Lambert-Closse,N/A,S105,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490425,-73.583961,815.4206559
10587,201013,cda4434b-2428-4591-a02d-256fb036cd48,1/12/2012 12:00:00 AM,Public,Street,Rue Lambert-Closse,N/A,S105,18,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490503,-73.584091,815.4206559
10591,201017,ac5c2c02-a98d-4856-85a1-4301519a4d96,5/21/2021 12:00:00 AM,Public,Street,Rue Lambert-Closse,N/A,S105,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490304,-73.583745,815.4206559
11095,201913,7445041f-ff6a-4a95-afc2-bd2ee96a0b21,1/12/2012 12:00:00 AM,Public,Street,Rue Lambert-Closse,1445,S105,27,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490686,-73.584388,815.4206559
11096,201914,ac9d860f-2c74-4c5e-bfc0-fc52daa52b1e,9/30/2019 12:00:00 AM,Public,Street,Rue Lambert-Closse,1451,S105,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.490748,-73.584507,815.4206559
11097,201915,85fb9285-5ca7-4363-9b41-8d3d2fdb8669,5/21/2021 12:00:00 AM,Public,Street,Rue Lambert-Closse,1455,S105,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49082,-73.584625,815.4206559
12412,204038,ce5e2866-c745-44bf-b11b-a50d4aaf5bab,7/1/2015 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2301,S106,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.489606,-73.584284,485.7242925
12413,204039,46ea40b5-5bbb-4322-ab0c-5e1f19c80505,7/1/2015 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2301,S106,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.489561,-73.584334,485.7242925
13612,204032,562ec74d-6bf4-4e6d-8ea7-968ed3c8a18e,7/1/2015 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2301,S106,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.49002,-73.583791,485.7242925
13613,204033,6390c0ff-a709-4208-9839-e96b01af1879,7/1/2015 12:00:00 AM,Public,Street,Rue Sainte-Catherine Ouest,2301,S106,5,GLTRSK,Skyline Honey-Locust,Gleditsia triacanthos 'Skyline',Gleditsia,45.489974,-73.583845,485.7242925
