Column1,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
814,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,11.7,N,N,USDA/TC,
815,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,7.6,N,N,USDA/TC,
816,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,5.5,N,N,USDA/TC,
817,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,19.8,N,N,USDA/TC,
818,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,9.1,N,N,USDA/TC,
819,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,9.9,N,N,USDA/TC,
820,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,9.8,N,N,USDA/TC,
821,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,5.8,N,N,USDA/TC,
822,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,9.6,N,N,USDA/TC,
823,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,6.6,N,N,USDA/TC,
824,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,12.2,N,N,USDA/TC,
825,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,20.9,N,N,USDA/TC,
826,Dawson,1,Private,Private,Y,Y118,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,18.7,N,N,USDA/TC,
827,Dawson,1,Private,Private,Y,Y132,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,7,N,N,USDA/TC,
828,Dawson,1,Private,Private,A,A5,EU,EUAL,EUAL,Euonymus alatus,Burning Bush,31.4,N,N,USDA/TC,
829,Dawson,1,Private,Private,Y,Y3,EU,EUEU,EUEU,Euonymus europaeus,European spindletree,11.4,N,N,USDA/TC/Mortens,
830,Dawson,1,Private,Private,Y,Y3,EU,EUEU,EUEU,Euonymus europaeus,European spindletree,14.1,N,N,USDA/TC/Mortens,
831,Dawson,1,Private,Institutional,I,I1,FA,FAGR,FAGR,Fagus Grandifolia,American Beech,17.2,Y,Y,USDA/TC/LM,
832,Dawson,1,Public,Alley,A,A1,FR,FRAM,FRAM,Fraxinus americana,White Ash,51.6,Y,Y,USDA/TC/LM,
833,Dawson,1,Public,Alley,A,A12,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,6.5,Y,Y,USDA/TC/Mortens/LM,
834,Dawson,1,Public,Alley,A,A11,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,48.3,Y,Y,USDA/TC/Mortens/LM,
835,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,33.9,Y,Y,USDA/TC/Mortens/LM,
836,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.2,Y,Y,USDA/TC/Mortens/LM,
837,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.5,Y,Y,USDA/TC/Mortens/LM,
838,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.3,Y,Y,USDA/TC/Mortens/LM,
839,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.5,Y,Y,USDA/TC/Mortens/LM,
840,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.6,Y,Y,USDA/TC/Mortens/LM,
841,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,25.1,Y,Y,USDA/TC/Mortens/LM,
842,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,29.1,Y,Y,USDA/TC/Mortens/LM,
843,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.1,Y,Y,USDA/TC/Mortens/LM,
844,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,23.6,Y,Y,USDA/TC/Mortens/LM,
845,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31,Y,Y,USDA/TC/Mortens/LM,
846,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.1,Y,Y,USDA/TC/Mortens/LM,
847,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,25.8,Y,Y,USDA/TC/Mortens/LM,
848,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19,Y,Y,USDA/TC/Mortens/LM,
849,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,21.5,Y,Y,USDA/TC/Mortens/LM,
850,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,18.2,Y,Y,USDA/TC/Mortens/LM,
851,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,12,Y,Y,USDA/TC/Mortens/LM,
852,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,13.3,Y,Y,USDA/TC/Mortens/LM,
853,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.5,Y,Y,USDA/TC/Mortens/LM,
854,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19,Y,Y,USDA/TC/Mortens/LM,
855,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,22.5,Y,Y,USDA/TC/Mortens/LM,
856,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,10.7,Y,Y,USDA/TC/Mortens/LM,
857,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,18.2,Y,Y,USDA/TC/Mortens/LM,
858,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,21.9,Y,Y,USDA/TC/Mortens/LM,
859,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,37,Y,Y,USDA/TC/Mortens/LM,
860,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,17.1,Y,Y,USDA/TC/Mortens/LM,
861,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,24.4,Y,Y,USDA/TC/Mortens/LM,
862,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31.3,Y,Y,USDA/TC/Mortens/LM,
863,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,23.5,Y,Y,USDA/TC/Mortens/LM,
864,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,25,Y,Y,USDA/TC/Mortens/LM,
865,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,21.6,Y,Y,USDA/TC/Mortens/LM,
866,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,23.3,Y,Y,USDA/TC/Mortens/LM,
867,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,24.6,Y,Y,USDA/TC/Mortens/LM,
868,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,21.5,Y,Y,USDA/TC/Mortens/LM,
869,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.1,Y,Y,USDA/TC/Mortens/LM,
870,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,23.2,Y,Y,USDA/TC/Mortens/LM,
871,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,35.7,Y,Y,USDA/TC/Mortens/LM,
872,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,16.2,Y,Y,USDA/TC/Mortens/LM,
873,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31.5,Y,Y,USDA/TC/Mortens/LM,
874,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,24.3,Y,Y,USDA/TC/Mortens/LM,
875,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,23.3,Y,Y,USDA/TC/Mortens/LM,
876,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.9,Y,Y,USDA/TC/Mortens/LM,
877,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.5,Y,Y,USDA/TC/Mortens/LM,
878,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.2,Y,Y,USDA/TC/Mortens/LM,
879,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,22.4,Y,Y,USDA/TC/Mortens/LM,
880,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,15,Y,Y,USDA/TC/Mortens/LM,
881,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,33.1,Y,Y,USDA/TC/Mortens/LM,
882,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,21.1,Y,Y,USDA/TC/Mortens/LM,
883,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.5,Y,Y,USDA/TC/Mortens/LM,
884,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,4.7,Y,Y,USDA/TC/Mortens/LM,
885,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,22.7,Y,Y,USDA/TC/Mortens/LM,
886,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,17.1,Y,Y,USDA/TC/Mortens/LM,
887,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,24.4,Y,Y,USDA/TC/Mortens/LM,
888,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,24.6,Y,Y,USDA/TC/Mortens/LM,
889,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27.3,Y,Y,USDA/TC/Mortens/LM,
890,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,33.7,Y,Y,USDA/TC/Mortens/LM,
891,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,44.2,Y,Y,USDA/TC/Mortens/LM,
892,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31.8,Y,Y,USDA/TC/Mortens/LM,
893,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,21.4,Y,Y,USDA/TC/Mortens/LM,
894,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,29.8,Y,Y,USDA/TC/Mortens/LM,
895,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,34.5,Y,Y,USDA/TC/Mortens/LM,
896,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.1,Y,Y,USDA/TC/Mortens/LM,
897,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,25.2,Y,Y,USDA/TC/Mortens/LM,
898,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.5,Y,Y,USDA/TC/Mortens/LM,
899,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,15.4,Y,Y,USDA/TC/Mortens/LM,
900,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,26.7,Y,Y,USDA/TC/Mortens/LM,
901,Dawson,1,Private,Institutional,I,I4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,23,Y,Y,USDA/TC/Mortens/LM,
902,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,18,Y,Y,USDA/TC/Mortens/LM,
903,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,55,Y,Y,USDA/TC/Mortens/LM,
904,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,20,Y,Y,USDA/TC/Mortens/LM,
905,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,67,Y,Y,USDA/TC/Mortens/LM,
906,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,40,Y,Y,USDA/TC/Mortens/LM,
907,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,32,Y,Y,USDA/TC/Mortens/LM,
908,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,41,Y,Y,USDA/TC/Mortens/LM,
909,Dawson,1,Private,Institutional,I,I6,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,50,Y,Y,USDA/TC/Mortens/LM,
910,Dawson,1,Private,Institutional,I,I2,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,43.4,Y,Y,USDA/TC/Mortens/LM,
911,Dawson,1,Private,Institutional,I,I1,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,7.4,Y,Y,USDA/TC/Mortens/LM,
912,Dawson,1,Private,Institutional,I,I1,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,69.1,Y,Y,USDA/TC/Mortens/LM,
913,Dawson,1,Private,Institutional,I,I1,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,5.9,Y,Y,USDA/TC/Mortens/LM,
914,Dawson,1,Private,Institutional,I,I3,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,33.6,Y,Y,USDA/TC/Mortens/LM,
915,Dawson,1,Private,Institutional,I,I3,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,7,Y,Y,USDA/TC/Mortens/LM,
916,Dawson,1,Private,Private,Y,Y14,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,5.2,Y,Y,USDA/TC/Mortens/LM,
917,Dawson,1,Private,Private,Y,Y17,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,14.2,Y,Y,USDA/TC/Mortens/LM,
918,Dawson,1,Private,Private,Y,Y20,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,39.9,Y,Y,USDA/TC/Mortens/LM,
919,Dawson,1,Private,Private,Y,Y22,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,14.3,Y,Y,USDA/TC/Mortens/LM,
920,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,30.1,Y,Y,USDA/TC/Mortens/LM,
921,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,25,Y,Y,USDA/TC/Mortens/LM,
922,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.6,Y,Y,USDA/TC/Mortens/LM,
923,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.2,Y,Y,USDA/TC/Mortens/LM,
924,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31.2,Y,Y,USDA/TC/Mortens/LM,
925,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,30.1,Y,Y,USDA/TC/Mortens/LM,
926,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,34,Y,Y,USDA/TC/Mortens/LM,
927,Dawson,1,Private,Private,Y,Y39,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,28.9,Y,Y,USDA/TC/Mortens/LM,
928,Dawson,1,Private,Private,Y,Y101,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,5,Y,Y,USDA/TC/Mortens/LM,
929,Dawson,1,Private,Private,Y,Y106,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,35.3,Y,Y,USDA/TC/Mortens/LM,
930,Dawson,1,Private,Private,Y,Y114,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,44.4,Y,Y,USDA/TC/Mortens/LM,
931,Dawson,1,Private,Private,Y,Y114,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,37.7,Y,Y,USDA/TC/Mortens/LM,
932,Dawson,1,Private,Private,Y,Y116,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,31.8,Y,Y,USDA/TC/Mortens/LM,
933,Dawson,1,Private,Private,A,A4,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,24.4,Y,Y,USDA/TC/Mortens/LM,
934,Dawson,1,Public,Street,S,S2,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,27,Y,Y,USDA/TC/Mortens/LM,
