"","Plot","Plot.code","Classification","GS.Type","Site.Type","Site.Code","Genus.Code","Species.Code","Cultivar.Code","Species.Latin","Species.Common","DBH","Native_SLL","Native_ETF","Origin.Source","Comments"
"4785","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",9.7,"N","N","USDA/Mortens",""
"4786","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",13.2,"N","N","USDA/Mortens",""
"4787","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",16.2,"N","N","USDA/Mortens",""
"4788","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",6,"N","N","USDA/Mortens",""
"4789","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",6.2,"N","N","USDA/Mortens",""
"4790","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",9.3,"N","N","USDA/Mortens",""
"4791","Loyola",2,"Private","Inst","I","I1005","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",33.8,"N","N","USDA/Mortens",""
"4792","Loyola",2,"Private","Inst","I","I1002","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",11.2,"N","N","USDA/Mortens",""
"4793","Loyola",2,"Private","Inst","I","I1006","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",12.3,"N","N","USDA/Mortens",""
"4794","Loyola",2,"Private","Private","Y","Y1045","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",25.5,"N","N","USDA/Mortens",""
"4795","Loyola",2,"Private","Private","Y","Y1058","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",14.1,"N","N","USDA/Mortens",""
"4796","Loyola",2,"Private","Private","Y","Y1058","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",6.6,"N","N","USDA/Mortens",""
"4797","Loyola",2,"Private","Private","Y","Y1065","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",67,"N","N","USDA/Mortens",""
"4798","Loyola",2,"Private","Private","Y","Y1067","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",25.6,"N","N","USDA/Mortens",""
"4799","Loyola",2,"Private","Private","Y","Y1080","LO","LOXY","LOXY","Lonicera Xylosteum","European Fly Honeysuckle",18.8,"N","N","USDA/Mortens",""
"4800","Loyola",2,"Public","Row","S","S1051","LQ","LQST","LQSTMO","Liquidambar styraciflua 'Moraine'","Moraine Sweetgum",5.2,"N","Y","USDA/TC/Mortens/LM",""
"4801","Loyola",2,"Private","Private","Y","Y1082","LY","LYCH","LYCH","Lycium Chinese","Chinese desert-thorn",29,"N","N","USDA/https://pfaf.org/user/Plant.aspx?LatinName=Lycium+chinense",""
"4802","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",6.2,"N","N","USDA/TC",""
"4803","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",6.5,"N","N","USDA/TC",""
"4804","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",7.8,"N","N","USDA/TC",""
"4805","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",8,"N","N","USDA/TC",""
"4806","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",9.4,"N","N","USDA/TC",""
"4807","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",10.1,"N","N","USDA/TC",""
"4808","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",12.1,"N","N","USDA/TC",""
"4809","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",12.4,"N","N","USDA/TC",""
"4810","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",13.4,"N","N","USDA/TC",""
"4811","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",13.6,"N","N","USDA/TC",""
"4812","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",14.6,"N","N","USDA/TC",""
"4813","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",15.2,"N","N","USDA/TC",""
"4814","Loyola",2,"Public","Park","P","P1001","MA","MABA","MABA","Malus Baccata","Crab Apple",22.6,"N","N","USDA/TC",""
"4815","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",33,"N","N","USDA/TC",""
"4816","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",23.9,"N","N","USDA/TC",""
"4817","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",31.1,"N","N","USDA/TC",""
"4818","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",23.1,"N","N","USDA/TC",""
"4819","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",29.6,"N","N","USDA/TC",""
"4820","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",31.3,"N","N","USDA/TC",""
"4821","Loyola",2,"Public","Park","P","P1004","MA","MABA","MABA","Malus Baccata","Crab Apple",23.6,"N","N","USDA/TC",""
"4822","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",15.2,"N","N","USDA/TC",""
"4823","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",15.6,"N","N","USDA/TC",""
"4824","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata 'Rosthern'","Crab Apple",15.9,"N","N","USDA/TC",""
"4825","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",15.9,"N","N","USDA/TC",""
"4826","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",16.2,"N","N","USDA/TC",""
"4827","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",16.4,"N","N","USDA/TC",""
"4828","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",16.9,"N","N","USDA/TC",""
"4829","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus 'Robusta'","Crab Apple",18.2,"N","N","USDA/TC",""
"4830","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",18.6,"N","N","USDA/TC",""
"4831","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata 'Rosthern'","Crab Apple",20.5,"N","N","USDA/TC",""
"4832","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",21.8,"N","N","USDA/TC",""
"4833","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus 'Prairiefire'","Crab Apple",22.9,"N","N","USDA/TC",""
"4834","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata 'Jefspire'","Crab Apple",23.3,"N","N","USDA/TC",""
"4835","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",23.5,"N","N","USDA/TC",""
"4836","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus 'Royalty'","Crab Apple",23.8,"N","N","USDA/TC",""
"4837","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata 'Rosthern'","Crab Apple",24.5,"N","N","USDA/TC",""
"4838","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",24.6,"N","N","USDA/TC",""
"4839","Loyola",2,"Public","Park","P","P1005","MA","MABA","MABA","Malus Baccata","Crab Apple",92.3,"N","N","USDA/TC",""
"4840","Loyola",2,"Public","Park","P","P1003","MA","MABA","MABA","Malus Baccata 'Jefspire'","Crab Apple",5.4,"N","N","USDA/TC",""
"4841","Loyola",2,"Public","Park","P","P1003","MA","MABA","MABA","Malus Baccata","Crab Apple",15.3,"N","N","USDA/TC",""
"4842","Loyola",2,"Public","Park","P","P1006","MA","MABA","MABA","Malus 'Rosseau'","Crab Apple",6.5,"N","N","USDA/TC",""
"4843","Loyola",2,"Public","Park","P","P1006","MA","MABA","MABA","Malus Baccata 'Mandshurica'","Crab Apple",7.4,"N","N","USDA/TC",""
"4844","Loyola",2,"Public","Park","P","P1007","MA","MABA","MABA","Malus 'Centurion'","Crab Apple",5.2,"N","N","USDA/TC",""
"4845","Loyola",2,"Public","Park","P","P1007","MA","MABA","MABA","Malus 'Centurion'","Crab Apple",5.8,"N","N","USDA/TC",""
"4846","Loyola",2,"Public","Park","P","P1007","MA","MABA","MABA","Malus 'Prairifire'","Crab Apple",12.6,"N","N","USDA/TC",""
"4847","Loyola",2,"Public","Park","P","P1007","MA","MABA","MABA","Malus 'Prairifire'","Crab Apple",12.7,"N","N","USDA/TC",""
"4848","Loyola",2,"Private","Inst","I","I1012","MA","MABA","MABA","Malus Robusta 'Erecta'","Crab Apple",64.8,"N","N","USDA/TC",""
"4849","Loyola",2,"Private","Inst","I","I1008","MA","MABA","MABA","Malus Baccata","Crab Apple",22.9,"N","N","USDA/TC",""
"4850","Loyola",2,"Private","Inst","I","I1011","MA","MABA","MABA","Malus 'Prairiefire'","Crab Apple",32.2,"N","N","USDA/TC",""
"4851","Loyola",2,"Private","Inst","I","I1010","MA","MABA","MABA","Malus Baccata","Crab Apple",7.4,"N","N","USDA/TC",""
"4852","Loyola",2,"Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata","Crab Apple",27.6,"N","N","USDA/TC",""
"4853","Loyola",2,"Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata","Crab Apple",26.6,"N","N","USDA/TC",""
"4854","Loyola",2,"Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata","Crab Apple",49.7,"N","N","USDA/TC",""
"4855","Loyola",2,"Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata","Crab Apple",40.9,"N","N","USDA/TC",""
"4856","Loyola",2,"Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata","Crab Apple",8.7,"N","N","USDA/TC",""
"4857","Loyola",2,"Private","Inst","I","I1003","MA","MABA","MABA","Malus Baccata","Crab Apple",12.6,"N","N","USDA/TC",""
"4858","Loyola",2,"Private","Inst","I","I1005","MA","MABA","MABA","Malus Baccata","Crab Apple",23.7,"N","N","USDA/TC",""
"4859","Loyola",2,"Private","Inst","I","I1002","MA","MABA","MABA","Malus Baccata","Crab Apple",5,"N","N","USDA/TC",""
"4860","Loyola",2,"Private","Inst","I","I1002","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",6.3,"N","N","USDA/TC",""
"4861","Loyola",2,"Private","Inst","I","I1014","MA","MABA","MABA","Malus x Centurion","Crab Apple",28,"N","N","USDA/TC",""
"4862","Loyola",2,"Private","Inst","I","I1014","MA","MABA","MABA","Malus x Rosthurn","Crab Apple",24,"N","N","USDA/TC",""
"4863","Loyola",2,"Public","Row","S","S1027","MA","MABA","MABA","Malus x 'Dolgo'","Crab Apple",6,"N","N","USDA/TC",""
"4864","Loyola",2,"Public","Row","S","S1030","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",5.5,"N","N","USDA/TC",""
"4865","Loyola",2,"Public","Row","S","S1030","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",5.3,"N","N","USDA/TC",""
"4866","Loyola",2,"Public","Row","S","S1035","MA","MABA","MABA","Malus 'Robinson'","Crab Apple",63.1,"N","N","USDA/TC",""
"4867","Loyola",2,"Public","Row","S","S1040","MA","MABA","MABA","Malus x 'Robinson'","Crab Apple",5.5,"N","N","USDA/TC",""
"4868","Loyola",2,"Public","Row","S","S1046","MA","MABA","MABA","Malus baccata 'Columnaris'","Crab Apple",15.4,"N","N","USDA/TC",""
"4869","Loyola",2,"Public","Row","S","S1046","MA","MABA","MABA","Malus baccata 'Columnaris'","Crab Apple",22.5,"N","N","USDA/TC",""
"4870","Loyola",2,"Public","Row","S","S1050","MA","MABA","MABA","Malus 'Red Jade'","Crab Apple",23.5,"N","N","USDA/TC",""
"4871","Loyola",2,"Public","Row","S","S1055","MA","MABA","MABA","Malus x Centurion®","Crab Apple",7.7,"N","N","USDA/TC",""
"4872","Loyola",2,"Public","Row","S","S1058","MA","MABA","MABA","Malus x 'Rosseau'","Crab Apple",5.4,"N","N","USDA/TC",""
"4873","Loyola",2,"Public","Row","S","S1061","MA","MABA","MABA","Malus x 'Profusion'","Crab Apple",4.5,"N","N","USDA/TC",""
"4874","Loyola",2,"Public","Row","S","S1065","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",4.8,"N","N","USDA/TC",""
"4875","Loyola",2,"Public","Row","S","S1066","MA","MABA","MABA","Malus x 'Harvest Gold'¿","Crab Apple",NA,"N","N","USDA/TC",""
"4876","Loyola",2,"Public","Row","S","S1067","MA","MABA","MABA","Malus 'Prairiefire'","Crab Apple",27.4,"N","N","USDA/TC",""
"4877","Loyola",2,"Public","Row","S","S1069","MA","MABA","MABA","Malus x 'Harvest Gold'¿","Crab Apple",8.7,"N","N","USDA/TC",""
"4878","Loyola",2,"Public","Row","S","S1069","MA","MABA","MABA","Malus x 'Jefspire' (Purple Spire TM)","Crab Apple",8.6,"N","N","USDA/TC",""
"4879","Loyola",2,"Public","Row","S","S1071","MA","MABA","MABA","Malus x 'Dolgo'","Crab Apple",4.8,"N","N","USDA/TC",""
"4880","Loyola",2,"Public","Row","S","S1073","MA","MABA","MABA","Malus 'Red Jade'","Crab Apple",16.2,"N","N","USDA/TC",""
"4881","Loyola",2,"Public","Row","S","S1074","MA","MABA","MABA","Malus x 'Rosseau'","Crab Apple",5.8,"N","N","USDA/TC",""
"4882","Loyola",2,"Public","Row","S","S1099","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",NA,"N","N","USDA/TC",""
"4883","Loyola",2,"Public","Row","S","S1103","MA","MABA","MABA","Malus x 'Robinson'","Crab Apple",5.1,"N","N","USDA/TC",""
"4884","Loyola",2,"Public","Row","S","S1105","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",NA,"N","N","USDA/TC",""
"4885","Loyola",2,"Public","Row","S","S1105","MA","MABA","MABA","Malus x 'Makamik'","Crab Apple",11.1,"N","N","USDA/TC",""
"4886","Loyola",2,"Public","Row","S","S1105","MA","MABA","MABA","Malus 'Robinson'","Crab Apple",11.7,"N","N","USDA/TC",""
"4887","Loyola",2,"Private","Private","Y","Y1060","MA","MABA","MABA","Malus Baccata","Crab Apple",92.3,"N","N","USDA/TC",""
"4888","Loyola",2,"Private","Private","Y","Y1061","MA","MABA","MABA","Malus Baccata","Crab Apple",7.9,"N","N","USDA/TC",""
"4889","Loyola",2,"Private","Private","Y","Y1070","MA","MABA","MABA","Malus Baccata","Crab Apple",14,"N","N","USDA/TC",""
"4890","Loyola",2,"Private","Private","Y","Y1082","MA","MABA","MABA","Malus Baccata","Crab Apple",39.8,"N","N","USDA/TC",""
"4891","Loyola",2,"Private","Private","Y","Y1082","MA","MABA","MABA","Malus Baccata","Crab Apple",33.2,"N","N","USDA/TC",""
"4892","Loyola",2,"Private","Private","Y","Y1086","MA","MABA","MABA","Malus Baccata (cultivar?)","Crab Apple",18.8,"N","N","USDA/TC",""
"4893","Loyola",2,"Public","Row","S","S1048","MA","MACO","MACO","Malus coronaria","Crab Apple",41,"N","Y","USDA/TC/LM",""
"4894","Loyola",2,"Public","Row","S","S1048","MA","MACO","MACO","Malus coronaria","Crab Apple",40.9,"N","Y","USDA/TC/LM",""
"4895","Loyola",2,"Private","Private","Y","Y1010","MA","MADO","MADO","Malus Domestica","Dolgo Crab Apple",12.5,"N","N","Mortens/https://www.naturehills.com/dolgo","Member of Malus baccata"
"4896","Loyola",2,"Private","Private","Y","Y1047","MA","MADO","MADO","Malus Domestica","Dolgo Crab Apple",27.3,"N","N","Mortens/https://www.naturehills.com/dolgo","Member of Malus baccata"
"4897","Loyola",2,"Private","Private","Y","Y1047","MA","MADO","MADO","Malus Domestica","Dolgo Crab Apple",39.3,"N","N","Mortens/https://www.naturehills.com/dolgo","Member of Malus baccata"
"4898","Loyola",2,"Public","Park","P","P1002","MA","MASY","MASY","Malus Sylvestris","Crab Apple",32,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4899","Loyola",2,"Public","Park","P","P1002","MA","MASY","MASY","Malus Sylvestris","Crab Apple",32.1,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4900","Loyola",2,"Public","Park","P","P1002","MA","MASY","MASY","Malus Sylvestris","Crab Apple",34.2,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4901","Loyola",2,"Public","Park","P","P1005","MA","MASY","MASY","Malus Sylvestris","Crab Apple",19.9,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4902","Loyola",2,"Public","Park","P","P1005","MA","MASY","MASY","Malus Sylvestris","Crab Apple",29,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4903","Loyola",2,"Public","Park","P","P1005","MA","MASY","MASY","Malus Sylvestris","Crab Apple",29.2,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4904","Loyola",2,"Public","Park","P","P1003","MA","MASY","MASY","Malus Sylvestris","Crab Apple",16.1,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4905","Loyola",2,"Public","Row","S","S1021","MA","MASY","MASY","Malus sylvestris","Crab Apple",40.4,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4906","Loyola",2,"Public","Row","S","S1029","MA","MASY","MASY","Malus sylvestris","Crab Apple",15.5,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4907","Loyola",2,"Public","Row","S","S1035","MA","MASY","MASY","Malus sylvestris","Crab Apple",26.1,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4908","Loyola",2,"Public","Row","S","S1047","MA","MASY","MASY","Malus sylvestris","Crab Apple",22.9,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4909","Loyola",2,"Public","Row","S","S1061","MA","MASY","MASY","Malus sylvestris","Crab Apple",13.3,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4910","Loyola",2,"Public","Row","S","S1088","MA","MASY","MASY","Malus sylvestris","Crab Apple",22.5,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4911","Loyola",2,"Private","Private","Y","Y1032","MA","MASY","MASY","Malus Sylvestris","Crab Apple",36.4,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4912","Loyola",2,"Private","Private","Y","Y1040","MA","MASY","MASY","Malus Sylvestris","Crab Apple",35.3,"N","N","USDA/TC","Synonym: Malus pumila & Malus domestica"
"4913","Loyola",2,"Private","Private","Y","Y1074","MA","MALO","MAXXLO","Malus ""Louisa""","Louisa crabapple",8.4,"N","N","TB","Unknown hybrid origin therefore assumed to be non-native (KP)"
"4914","Loyola",2,"Private","Inst","I","I1012","MC","MCAM","MCAM","Maackia Amurensis","Amur Maackia",6.7,"N","N","Mortens",""
"4915","Loyola",2,"Private","Inst","I","I1012","MC","MCAM","MCAM","Maackia Amurensis","Amur Maackia",5.2,"N","N","Mortens",""
"4916","Loyola",2,"Public","Row","S","S1027","MC","MCAM","MCAM","Maackia amurensis","Amur Maackia",3.6,"N","N","Mortens",""
"4917","Loyola",2,"Public","Row","S","S1055","MC","MCAM","MCAM","Maackia amurensis","Amur Maackia",4.8,"N","N","Mortens",""
"4918","Loyola",2,"Public","Row","S","S1064","MC","MCAM","MCAM","Maackia amurensis 'Starburst'","Amur Maackia",6.8,"N","N","Mortens",""
"4919","Loyola",2,"Public","Row","S","S1065","MC","MCAM","MCAM","Maackia amurensis","Amur Maackia",6.4,"N","N","Mortens",""
"4920","Loyola",2,"Public","Row","S","S1021","MG","MGAC","MGAC","Magnolia acuminata","Magnolia acuminata",7.2,"N","Y","USDA/TC/LM/Mortens",""
"4921","Loyola",2,"Public","Row","S","S1030","MG","MGAC","MGAC","Magnolia acuminata","Magnolia acuminata",NA,"N","Y","USDA/TC/LM/Mortens",""
"4922","Loyola",2,"Public","Row","S","S1019","MG","MGKO","MGKO","Magnolia kobus","Magnolia Kobus",36.6,"N","N","USDA/Mortens",""
"4923","Loyola",2,"Public","Row","S","S1047","MG","MGKO","MGKO","Magnolia kobus","Magnolia Kobus",30.1,"N","N","USDA/Mortens",""
"4924","Loyola",2,"Private","Private","Y","Y1029","MG","MGSN","MGXXSN","Magnolia x Sunsation","Sunsation Magnolia",16.7,"N","N","TB/https://www.kcarboretum.org/featured-collections/10-tree-list/215-magnolia-brooklynensis-woodsman#:~:text=Botanical%20Name%3A%20Magnolia%20%C3%97brooklynensis%20'Woodsman'&text=Habit%3A%20A%20deciduous%2C%20large%20shrub,Hardy%20in%20Zones%204%2D9.&text=acuminata)%20and%20the%20Chinese%20Lily,liliiflora)%20in%201954.","Hybrid of Magnolia 'Woodsman' (ETF native Magnolia acuminata x nonnative Magnolia liliflora) and 'Elizabeth' (ETF native Magnolia acuminata × nonative Magnolia denudata (China))"
"4925","Loyola",2,"Private","Inst","I","I1009","MG","MGSO","MGXXSO","Magnolia x Soulangeana","Saucer magnolia",15.2,"N","N","TB/Mortens","Hybrid of non-native Magnolia denudata × Magnolia liliiflora"
"4926","Loyola",2,"Public","Row","S","S1103","MG","MGSO","MGXXSO","Magnolia x Soulangeana","Saucer magnolia",5.4,"N","N","TB/Mortens","Hybrid of non-native Magnolia denudata × Magnolia liliiflora"
"4927","Loyola",2,"Private","Private","Y","Y1019","MG","MGSO","MGXXSO","Magnolia x Soulangeana","Saucer magnolia",6.7,"N","N","TB/Mortens","Hybrid of non-native Magnolia denudata × Magnolia liliiflora"
"4928","Loyola",2,"Private","Private","Y","Y1057","MG","MGSO","MGXXSO","Magnolia x Soulangeana","Saucer magnolia",7.4,"N","N","TB/Mortens","Hybrid of non-native Magnolia denudata × Magnolia liliiflora"
"4929","Loyola",2,"Private","Private","Y","Y1088","MG","MGSO","MGXXSO","Magnolia x Soulangeana","Saucer magnolia",55.3,"N","N","TB/Mortens","Hybrid of non-native Magnolia denudata × Magnolia liliiflora"
"4930","Loyola",2,"Private","Private","Y","Y1088","MG","MGSO","MGXXSO","Magnolia x Soulangeana","Saucer magnolia",96,"N","N","TB/Mortens","Hybrid of non-native Magnolia denudata × Magnolia liliiflora"
"4931","Loyola",2,"Private","Private","Y","Y1081","MG","MGSU","MGXXSU","Magnolia 'Susan'","Susan magnolia",29.5,"N","N","TB/https://www.gardenia.net/plant/magnolia-susan",""
"4932","Loyola",2,"Private","Private","Y","Y1081","MG","MGSU","MGXXSU","Magnolia 'Susan'","Susan magnolia",16.6,"N","N","TB/https://www.gardenia.net/plant/magnolia-susan",""
"4933","Loyola",2,"Private","Private","Y","Y1030","MO","MOAL","MOAL","Morus Alba","White Mulberry",17.5,"N","N","USDA/TC/Mortens",""
"4934","Loyola",2,"Private","Private","Y","Y1054","MO","MOAL","MOAL","Morus Alba","White Mulberry",5.1,"N","N","USDA/TC/Mortens",""
